Country Code,City,Location,Coordinates,Pollutant,Source Name,Unit,Value,Last Updated,Country Label
CN,株洲市,株冶医院,"27.8867,113.095",O3,ChinaAQIData,µg/m³,126.0,2021-08-06T13:00:00+02:00,China
CN,乌鲁木齐市,新疆农科院农场(对照点),"43.9469,87.4754",PM10,ChinaAQIData,µg/m³,127.0,2021-08-06T13:00:00+02:00,China
CN,白银市,动力公司,"36.5482,104.1465",O3,ChinaAQIData,µg/m³,128.0,2021-08-06T13:00:00+02:00,China
CN,安康市,香溪洞(对照点),"32.6537,109.0318",O3,ChinaAQIData,µg/m³,128.0,2021-08-06T13:00:00+02:00,China
CN,九江市,五七二七厂,"29.6547,116.0172",O3,ChinaAQIData,µg/m³,128.0,2021-08-06T13:00:00+02:00,China
CN,盘锦市,开发区,"41.1489,122.0303",O3,ChinaAQIData,µg/m³,128.0,2021-08-06T13:00:00+02:00,China
CN,景德镇市,兽医站,"29.2789,117.1894",O3,ChinaAQIData,µg/m³,128.0,2021-08-06T13:00:00+02:00,China
US,Reno-Sparks,Wadsworth-NV,"39.6367,-119.2889",PM10,AirNow,µg/m³,128.0,2021-08-06T13:00:00+02:00,United States
CN,池州市,展览馆,"30.6617,117.4918",O3,ChinaAQIData,µg/m³,128.0,2021-08-06T13:00:00+02:00,China
CN,辽源市,银鹰制药,"42.9078,125.0764",O3,ChinaAQIData,µg/m³,129.0,2021-08-06T13:00:00+02:00,China
CN,无锡市,曹张,"31.56,120.294",O3,ChinaAQIData,µg/m³,129.0,2021-08-06T13:00:00+02:00,China
CN,呼和浩特市,小召,"40.8033,111.6572",PM10,ChinaAQIData,µg/m³,129.0,2021-08-06T13:00:00+02:00,China
CN,绍兴市,绍兴中专,"29.9361,120.5683",O3,ChinaAQIData,µg/m³,129.0,2021-08-06T13:00:00+02:00,China
CN,徐州市,大泉街道,"34.4422,117.4754",O3,ChinaAQIData,µg/m³,129.0,2021-08-06T13:00:00+02:00,China
CN,海东地区,平安高铁新区,"36.5067,102.0306",O3,ChinaAQIData,µg/m³,130.0,2021-08-06T13:00:00+02:00,China
CN,阿克苏地区,电视台,"41.1694,80.292",O3,ChinaAQIData,µg/m³,130.0,2021-08-06T13:00:00+02:00,China
DK,Syddanmark,DK0031A,"55.3944486944,10.3937773318",CO,EEA Denmark,µg/m³,130.0,2021-08-06T13:00:00+02:00,Denmark
CN,海西蒙古族藏族自治州,德令哈市,"37.3753,97.3731",O3,ChinaAQIData,µg/m³,130.0,2021-08-06T13:00:00+02:00,China
CN,荆州市,市委党校,"30.3544,112.2008",O3,ChinaAQIData,µg/m³,130.0,2021-08-06T13:00:00+02:00,China
CN,湛江市,麻章区环保局,"21.2679,110.3316",PM10,ChinaAQIData,µg/m³,130.0,2021-08-06T13:00:00+02:00,China
PL,Koziegłowy,Kozieglowy-os.Lesne,"52.449331,16.999683",CO,GIOS,µg/m³,130.11,2021-08-06T14:00:00+02:00,Poland
CN,汕头市,潮阳子站,"23.2539,116.6092",O3,ChinaAQIData,µg/m³,131.0,2021-08-06T13:00:00+02:00,China
CN,湘潭市,市监测站,"27.8403,112.9118",O3,ChinaAQIData,µg/m³,132.0,2021-08-06T13:00:00+02:00,China
CN,宿州市,社会福利中心,"33.591,116.9708",O3,ChinaAQIData,µg/m³,132.0,2021-08-06T13:00:00+02:00,China
ZA,Nkangala,eMalahleni -MP Province,"-25.92225,29.24163",PM10,South Africa,µg/m³,132.749,2021-08-06T14:00:00+02:00,South Africa
MT,Gharb,MT00007,"36.0670700095,14.19715309",CO,EEA Malta,µg/m³,133.495,2021-08-06T12:00:00+02:00,Malta
PL,Nisko,Nisko-Szklarniowa,"50.529892,22.112467",CO,GIOS,µg/m³,133.97,2021-08-06T14:00:00+02:00,Poland
PL,Augustów,Augustów-Miejska,"53.852639,22.984611",CO,GIOS,µg/m³,134.0,2021-08-06T14:00:00+02:00,Poland
CN,石河子市,阳光学校,"44.3075,86.0697",O3,ChinaAQIData,µg/m³,134.0,2021-08-06T13:00:00+02:00,China
CL,Santiago,Parque O'Higgins,"-33.464142,-70.660797",PM10,Chile - SINCA,µg/m³,134.0,2021-08-06T13:00:00+02:00,Chile
CN,扬州市,广陵建设局,"32.3942,119.4686",O3,ChinaAQIData,µg/m³,134.0,2021-08-06T13:00:00+02:00,China
CN,西宁市,第五水厂(对照点),"36.6867,101.524",O3,ChinaAQIData,µg/m³,134.0,2021-08-06T13:00:00+02:00,China
CN,临沂市,鲁南制药厂,"35.0583,118.295",O3,ChinaAQIData,µg/m³,134.0,2021-08-06T13:00:00+02:00,China
CN,玉林市,玉林师范学院东校区,"22.6831,110.1945",O3,ChinaAQIData,µg/m³,135.0,2021-08-06T13:00:00+02:00,China
CN,迪庆州,质量技术监督局,"27.8094,99.7136",O3,ChinaAQIData,µg/m³,135.0,2021-08-06T13:00:00+02:00,China
CN,武威市,东关招商场,"37.9325,102.6486",O3,ChinaAQIData,µg/m³,135.0,2021-08-06T13:00:00+02:00,China
CN,临夏回族自治州,环保局,"35.5993,103.2069",O3,ChinaAQIData,µg/m³,136.0,2021-08-06T13:00:00+02:00,China
CN,金昌市,新川苑,"38.5339,102.1725",O3,ChinaAQIData,µg/m³,136.0,2021-08-06T13:00:00+02:00,China
CN,淮南市,谢家集区政府,"32.5951,116.8569",PM10,ChinaAQIData,µg/m³,136.0,2021-08-06T13:00:00+02:00,China
CN,岳阳市,开发区,"29.3575,113.1497",O3,ChinaAQIData,µg/m³,136.0,2021-08-06T13:00:00+02:00,China
CN,赣江新区,桑海产业园,"28.932,115.8347",O3,ChinaAQIData,µg/m³,136.0,2021-08-06T13:00:00+02:00,China
CL,Puente Alto,Puente Alto,"-33.591390623,-70.594788",PM10,Chile - SINCA,µg/m³,137.0,2021-08-06T13:00:00+02:00,Chile
CN,鄂州市,赵家坝,"30.3714,114.8989",O3,ChinaAQIData,µg/m³,137.0,2021-08-06T13:00:00+02:00,China
EE,Harjumaa,EE0020A,"59.4311141995,24.7605648",CO,EEA Estonia,µg/m³,137.557,2021-08-06T14:00:00+02:00,Estonia
CN,武汉市,沉湖七壕(对照点),"30.2917,113.8454",O3,ChinaAQIData,µg/m³,138.0,2021-08-06T13:00:00+02:00,China
CN,铁岭市,银州路东段,"42.2867,123.8486",PM10,ChinaAQIData,µg/m³,138.0,2021-08-06T13:00:00+02:00,China
CN,衢州市,实验学校,"28.9666,118.8709",O3,ChinaAQIData,µg/m³,138.0,2021-08-06T13:00:00+02:00,China
CN,贵港市,德智高中(对照点),"23.1478,109.568",O3,ChinaAQIData,µg/m³,138.0,2021-08-06T13:00:00+02:00,China
CN,常德市,武陵区长庚,"29.0531,111.6625",O3,ChinaAQIData,µg/m³,138.0,2021-08-06T13:00:00+02:00,China
CN,六安市,监测大楼,"31.737,116.5079",O3,ChinaAQIData,µg/m³,138.0,2021-08-06T13:00:00+02:00,China
CN,五家渠市,农水大厦,"44.1756,87.5475",O3,ChinaAQIData,µg/m³,138.0,2021-08-06T13:00:00+02:00,China
CY,Λευκωσία,CY0006A,"35.1269753274,33.3316292911",O3,EEA Cyprus,µg/m³,138.7341,2021-08-06T11:00:00+02:00,Cyprus
CL,Pudahuel,Pudahuel,"-33.4378113791,-70.7501712331",PM10,Chile - SINCA,µg/m³,139.0,2021-08-06T13:00:00+02:00,Chile
CN,南昌市,林科所,"28.7442,115.8126",O3,ChinaAQIData,µg/m³,139.0,2021-08-06T13:00:00+02:00,China
CN,张掖市,润泉湖,"38.9524,100.4698",O3,ChinaAQIData,µg/m³,139.0,2021-08-06T13:00:00+02:00,China
CN,酒泉市,油田生活基地,"39.7256,98.4989",O3,ChinaAQIData,µg/m³,139.0,2021-08-06T13:00:00+02:00,China
LT,Panevežys,LT00012,"55.7249999995,24.36557",CO,EEA Lithuania,µg/m³,139.70399,2021-08-06T04:00:00+02:00,Lithuania
LT,Šiauliai,LT00022,"55.9378356895,23.30802727",CO,EEA Lithuania,µg/m³,139.70399,2021-08-06T04:00:00+02:00,Lithuania
CN,鞍山市,深沟寺,"41.1196,123.044",O3,ChinaAQIData,µg/m³,140.0,2021-08-06T13:00:00+02:00,China
CN,杭州市,镇二中,"30.0494,119.9464",O3,ChinaAQIData,µg/m³,140.0,2021-08-06T13:00:00+02:00,China
CN,长沙市,马坡岭,"28.2053,113.0792",O3,ChinaAQIData,µg/m³,140.0,2021-08-06T13:00:00+02:00,China
CN,阜阳市,市规划展馆,"32.8613,115.7901",O3,ChinaAQIData,µg/m³,140.0,2021-08-06T13:00:00+02:00,China
BE,Brabant wallon,BETN063,"50.655439,4.668288",CO,EEA Belgium,µg/m³,140.0,2021-08-06T03:00:00+02:00,Belgium
CA,BRITISH COLUMBIA,Vernon Science Centr,"50.260617,-119.270723",PM2.5,AirNow,µg/m³,140.5,2021-08-06T13:00:00+02:00,Canada
CN,句容市,消防指挥中心,"31.955,119.146",O3,ChinaAQIData,µg/m³,141.0,2021-08-06T13:00:00+02:00,China
CL,El Bosque,El Bosque,"-33.5470996456,-70.6662041019",PM10,Chile - SINCA,µg/m³,141.0,2021-08-06T13:00:00+02:00,Chile
CN,承德市,开发区,"40.928,117.9503",O3,ChinaAQIData,µg/m³,141.0,2021-08-06T13:00:00+02:00,China
CN,哈密地区,哈密师范学校,"42.8328,93.4961",O3,ChinaAQIData,µg/m³,141.0,2021-08-06T13:00:00+02:00,China
CN,辽阳市,宏伟区,"41.1953,123.2",O3,ChinaAQIData,µg/m³,142.0,2021-08-06T13:00:00+02:00,China
PL,Konin,Konin-Wyszynskiego,"52.225633,18.269036",CO,GIOS,µg/m³,142.61,2021-08-06T14:00:00+02:00,Poland
CN,烟台市,开发区,"37.5639,121.2514",O3,ChinaAQIData,µg/m³,143.0,2021-08-06T13:00:00+02:00,China
CL,Quilicura,Quilicura,"-33.3496269283,-70.7237926126",PM10,Chile - SINCA,µg/m³,143.0,2021-08-06T13:00:00+02:00,Chile
CN,遵义市,舟水桥,"27.6506,106.9231",O3,ChinaAQIData,µg/m³,143.0,2021-08-06T13:00:00+02:00,China
CN,红河州,州图书馆,"23.368,103.3758",O3,ChinaAQIData,µg/m³,143.0,2021-08-06T13:00:00+02:00,China
FR,Rhône,FR20069,"45.7748381342,4.89857612637",CO,EEA France,µg/m³,144.0,2021-08-06T10:00:00+02:00,France
CN,黄石市,笔架山北路,"30.1578,115.0235",O3,ChinaAQIData,µg/m³,144.0,2021-08-06T13:00:00+02:00,China
CN,阿拉善盟,西城区西花园(对照点),"38.8363,105.6467",O3,ChinaAQIData,µg/m³,144.0,2021-08-06T13:00:00+02:00,China
CN,大连市,星海三站,"38.8845,121.5637",O3,ChinaAQIData,µg/m³,144.0,2021-08-06T13:00:00+02:00,China
CN,克拉玛依市,独山子区,"44.3396,84.905",O3,ChinaAQIData,µg/m³,144.0,2021-08-06T13:00:00+02:00,China
CN,庆阳市,庆阳五中,"35.7357,107.6325",O3,ChinaAQIData,µg/m³,145.0,2021-08-06T13:00:00+02:00,China
CN,丽江市,西南郊(对照点),"26.8576,100.2143",O3,ChinaAQIData,µg/m³,145.0,2021-08-06T13:00:00+02:00,China
CN,铁岭市,金沙江路北,"42.2217,123.7153",O3,ChinaAQIData,µg/m³,145.0,2021-08-06T13:00:00+02:00,China
CN,淮北市,烈山区政府,"33.9007,116.8091",O3,ChinaAQIData,µg/m³,145.0,2021-08-06T13:00:00+02:00,China
CN,柳州市,环保监测站,"24.3277,109.4157",O3,ChinaAQIData,µg/m³,145.0,2021-08-06T13:00:00+02:00,China
CN,商洛市,商州区中学,"33.8471,109.9643",O3,ChinaAQIData,µg/m³,145.0,2021-08-06T13:00:00+02:00,China
CN,嘉峪关市,气象局,"39.7711,98.2908",O3,ChinaAQIData,µg/m³,145.0,2021-08-06T13:00:00+02:00,China
CN,来宾市,来宾二中,"23.7361,109.2328",O3,ChinaAQIData,µg/m³,145.0,2021-08-06T13:00:00+02:00,China
PL,Kędzierzyn-Koźle,K-Koźle automat 1,"50.349608,18.236575",CO,GIOS,µg/m³,145.55,2021-08-06T14:00:00+02:00,Poland
CN,定西市,东关小学,"35.5734,104.6241",O3,ChinaAQIData,µg/m³,146.0,2021-08-06T13:00:00+02:00,China
CN,文山州,州水务局,"23.3594,104.2533",O3,ChinaAQIData,µg/m³,146.0,2021-08-06T13:00:00+02:00,China
CN,昌吉州,亚心广场,"44.0142,87.3095",O3,ChinaAQIData,µg/m³,146.0,2021-08-06T13:00:00+02:00,China
CN,昭通市,监测站,"27.3736,103.7667",O3,ChinaAQIData,µg/m³,146.0,2021-08-06T13:00:00+02:00,China
CN,宿迁市,宿豫区政府,"33.9447,118.3225",PM10,ChinaAQIData,µg/m³,147.0,2021-08-06T07:00:00+02:00,China
CN,朔州市,一水厂,"39.53,112.2931",PM10,ChinaAQIData,µg/m³,147.0,2021-08-06T13:00:00+02:00,China
CL,Cerro Navia,Cerro Navia,"-33.4330896101,-70.7321478687",PM10,Chile - SINCA,µg/m³,147.0,2021-08-06T13:00:00+02:00,Chile
CN,乌鲁木齐市,培训基地,"43.4569,87.4651",O3,ChinaAQIData,µg/m³,148.0,2021-08-06T13:00:00+02:00,China
CN,阜新市,东苑,"42.0224,121.6717",O3,ChinaAQIData,µg/m³,150.0,2021-08-06T13:00:00+02:00,China
CN,六盘水市,窑上(对照点),"26.5892,104.8",O3,ChinaAQIData,µg/m³,150.0,2021-08-06T13:00:00+02:00,China
BE,Luxembourg,BETN132,"49.719281,5.630398",CO,EEA Belgium,µg/m³,150.0,2021-08-06T03:00:00+02:00,Belgium
AT,Burgenland,AT0ILL1,"47.7702799995,16.76639",CO,EEA Austria,µg/m³,150.156,2021-08-06T13:00:00+02:00,Austria
CN,枣庄市,薛城环保局,"34.7837,117.2852",O3,ChinaAQIData,µg/m³,151.0,2021-08-06T13:00:00+02:00,China
CN,佛山市,南海气象局,"23.0453,113.144",O3,ChinaAQIData,µg/m³,151.0,2021-08-06T13:00:00+02:00,China
CN,营口市,西炮台,"40.6655,122.167",O3,ChinaAQIData,µg/m³,151.0,2021-08-06T13:00:00+02:00,China
CN,常州市,行政中心,"31.8174,119.9805",O3,ChinaAQIData,µg/m³,151.0,2021-08-06T13:00:00+02:00,China
CY,unused,CY0004A,"0.000315775285609,0.000299568186688",O3,EEA Cyprus,µg/m³,151.072,2021-08-06T11:00:00+02:00,Cyprus
LT,Kaunas,LT00041,"54.8951279995,23.986222",CO,EEA Lithuania,µg/m³,151.34599,2021-08-06T04:00:00+02:00,Lithuania
CN,克孜勒苏柯尔克孜自治州,克州文化中心,"39.7157,76.1658",O3,ChinaAQIData,µg/m³,152.0,2021-08-06T13:00:00+02:00,China
CN,滁州市,人大宾馆,"32.2786,118.3244",O3,ChinaAQIData,µg/m³,152.0,2021-08-06T13:00:00+02:00,China
CN,乌兰察布市,北京八中,"40.9509,113.1376",O3,ChinaAQIData,µg/m³,153.0,2021-08-06T13:00:00+02:00,China
CN,十堰市,刘家沟,"32.6389,110.7258",O3,ChinaAQIData,µg/m³,154.0,2021-08-06T13:00:00+02:00,China
CN,荆门市,龙泉中学南校,"31.0138,112.1632",O3,ChinaAQIData,µg/m³,154.0,2021-08-06T13:00:00+02:00,China
IT,Olbia-Tempio,IT1309A,"40.928333,9.501667",CO,EEA Italy,µg/m³,154.1,2021-08-06T09:00:00+02:00,Italy
RS,Borski upravni okrug,RS0042A,"44.059937,22.101434",CO,EEA Servia,µg/m³,154.45,2021-08-06T13:00:00+02:00,Serbia
BE,Liege,BETR223,"50.620671,5.516405",CO,EEA Belgium,µg/m³,155.0,2021-08-06T03:00:00+02:00,Belgium
CN,防城港市,沙万,"21.6158,108.3411",O3,ChinaAQIData,µg/m³,155.0,2021-08-06T13:00:00+02:00,China
CN,潍坊市,寒亭监测站,"36.7729,119.1936",O3,ChinaAQIData,µg/m³,155.0,2021-08-06T13:00:00+02:00,China
CN,呼伦贝尔市,国华电力东,"49.1577,119.7512",PM2.5,ChinaAQIData,µg/m³,155.0,2021-08-06T13:00:00+02:00,China
CN,许昌市,市一中,"34.0339,113.8172",O3,ChinaAQIData,µg/m³,156.0,2021-08-06T13:00:00+02:00,China
CN,镇江市,丹徒区监测站,"32.1328,119.4303",O3,ChinaAQIData,µg/m³,156.0,2021-08-06T13:00:00+02:00,China
CH,Schwyz,CH0005R,"47.0673852211,8.46333371889",CO,EEA Switzerland,µg/m³,156.9,2021-08-06T13:00:00+02:00,Switzerland
CN,呼伦贝尔市,国华电力东,"49.1577,119.7512",PM10,ChinaAQIData,µg/m³,157.0,2021-08-06T13:00:00+02:00,China
CN,平凉市,聚贤嘉苑,"35.5461,106.6692",O3,ChinaAQIData,µg/m³,157.0,2021-08-06T13:00:00+02:00,China
CN,黔西南布依族苗族自治州,坪东大道,"25.0992,104.8811",O3,ChinaAQIData,µg/m³,158.0,2021-08-06T13:00:00+02:00,China
CN,张家口市,烟厂,"40.7993,114.879",O3,ChinaAQIData,µg/m³,158.0,2021-08-06T13:00:00+02:00,China
PL,Olsztyn,WIOŚ Olsztyn ul. Puszkina,"53.789233,20.486075",CO,GIOS,µg/m³,158.817,2021-08-06T14:00:00+02:00,Poland
CN,南京市,奥体中心,"31.9996,118.7356",O3,ChinaAQIData,µg/m³,159.0,2021-08-06T13:00:00+02:00,China
BE,Hainaut,BETN060,"50.6167184022,3.45762442718",CO,EEA Belgium,µg/m³,160.0,2021-08-06T03:00:00+02:00,Belgium
CN,汕尾市,市政府,"22.7898,115.3706",O3,ChinaAQIData,µg/m³,160.0,2021-08-06T13:00:00+02:00,China
CN,濮阳市,环保局,"35.7636,115.0312",O3,ChinaAQIData,µg/m³,161.0,2021-08-06T13:00:00+02:00,China
EE,Lääne-Virumaa,EE0009R,"59.4944375369,25.9305893283",CO,EEA Estonia,µg/m³,161.461,2021-08-06T14:00:00+02:00,Estonia
CN,绵阳市,安州区旅游局,"31.5343,104.5648",O3,ChinaAQIData,µg/m³,162.0,2021-08-06T13:00:00+02:00,China
CN,安顺市,凤凰山,"26.2431,105.9408",O3,ChinaAQIData,µg/m³,162.0,2021-08-06T13:00:00+02:00,China
CN,巴彦淖尔市,市环保大楼,"40.7372,107.37",O3,ChinaAQIData,µg/m³,162.0,2021-08-06T13:00:00+02:00,China
FR,Seine-Maritime,FR05083,"49.5027376236,0.232485792161",CO,EEA France,µg/m³,162.0,2021-08-06T04:00:00+02:00,France
LT,Vilnius,LT00004,"54.6733329995,25.248903",CO,EEA Lithuania,µg/m³,162.988,2021-08-06T04:00:00+02:00,Lithuania
CN,蚌埠市,高新区,"32.8977,117.3145",O3,ChinaAQIData,µg/m³,163.0,2021-08-06T13:00:00+02:00,China
EE,Tartumaa,EE0021A,"58.3705750026,26.7347611707",CO,EEA Estonia,µg/m³,163.339,2021-08-06T14:00:00+02:00,Estonia
CN,淮南市,八公山区政府,"32.633,116.8281",O3,ChinaAQIData,µg/m³,165.0,2021-08-06T13:00:00+02:00,China
CN,百色市,市中心血站,"23.8859,106.6538",O3,ChinaAQIData,µg/m³,165.0,2021-08-06T13:00:00+02:00,China
CN,天水市,公园小学,"34.5786,105.7205",O3,ChinaAQIData,µg/m³,165.0,2021-08-06T13:00:00+02:00,China
BE,Vlaams-Brabant,BETR020,"50.941387115,4.43672076353",CO,EEA Belgium,µg/m³,165.0,2021-08-06T03:00:00+02:00,Belgium
CN,海北藏族自治州,海晏县西海镇,"36.9639,100.9048",O3,ChinaAQIData,µg/m³,165.0,2021-08-06T13:00:00+02:00,China
CN,南充市,南充炼油厂,"30.8217,106.1031",O3,ChinaAQIData,µg/m³,165.0,2021-08-06T13:00:00+02:00,China
GR,ΑΤΤΙΚΗ,GR0003A,"37.988028,23.727628",PM10,EEA Greece,µg/m³,165.0,2021-08-06T10:00:00+02:00,Greece
CN,德州市,开发区人民医院,"37.4403,116.3728",O3,ChinaAQIData,µg/m³,166.0,2021-08-06T13:00:00+02:00,China
CN,南阳市,理工学院,"32.9692,112.548",O3,ChinaAQIData,µg/m³,166.0,2021-08-06T13:00:00+02:00,China
PL,Kalisz,Kalisz-Wyszynskiego,"51.748103,18.04931",CO,GIOS,µg/m³,166.8,2021-08-06T14:00:00+02:00,Poland
CN,固原市,监测站,"36.0022,106.2792",O3,ChinaAQIData,µg/m³,167.0,2021-08-06T13:00:00+02:00,China
CN,沈阳市,浑南东路,"41.7406,123.505",O3,ChinaAQIData,µg/m³,168.0,2021-08-06T13:00:00+02:00,China
CN,乐山市,理工大学,"29.5628,103.7311",O3,ChinaAQIData,µg/m³,168.0,2021-08-06T13:00:00+02:00,China
CN,包头市,青山宾馆,"40.6821,109.8538",O3,ChinaAQIData,µg/m³,168.0,2021-08-06T13:00:00+02:00,China
EE,Ida-Virumaa,EE0022A,"59.3761713409,28.179162316",CO,EEA Estonia,µg/m³,169.14,2021-08-06T14:00:00+02:00,Estonia
CN,毕节市,长征村,"27.3533,105.3631",O3,ChinaAQIData,µg/m³,171.0,2021-08-06T13:00:00+02:00,China
CN,新乡市,环保西院,"35.311,113.836",O3,ChinaAQIData,µg/m³,171.0,2021-08-06T13:00:00+02:00,China
CN,抚顺市,大伙房水库,"41.8961,124.0972",O3,ChinaAQIData,µg/m³,172.0,2021-08-06T13:00:00+02:00,China
CN,锦州市,南山,"41.0879,121.1115",O3,ChinaAQIData,µg/m³,172.0,2021-08-06T13:00:00+02:00,China
CN,济宁市,市第七中学,"35.4054,116.5907",O3,ChinaAQIData,µg/m³,173.0,2021-08-06T13:00:00+02:00,China
CN,雅安市,建安厂,"30.02,103.0475",O3,ChinaAQIData,µg/m³,173.0,2021-08-06T13:00:00+02:00,China
CN,大同市,云冈站,"40.1122,113.1367",O3,ChinaAQIData,µg/m³,173.0,2021-08-06T13:00:00+02:00,China
CN,菏泽市,菏泽医专,"35.2706,115.4702",O3,ChinaAQIData,µg/m³,173.0,2021-08-06T13:00:00+02:00,China
CN,银川市,上海东路,"38.4842,106.2757",O3,ChinaAQIData,µg/m³,173.0,2021-08-06T13:00:00+02:00,China
CN,崇左市,城南新区,"22.3707,107.3702",O3,ChinaAQIData,µg/m³,174.0,2021-08-06T13:00:00+02:00,China
CN,宝鸡市,三陆医院,"34.3672,107.1906",O3,ChinaAQIData,µg/m³,175.0,2021-08-06T13:00:00+02:00,China
CN,凉山彝族自治州,凉山州政府,"27.8851,102.2685",O3,ChinaAQIData,µg/m³,177.0,2021-08-06T13:00:00+02:00,China
CN,开封市,肿瘤医院,"34.7781,114.3389",O3,ChinaAQIData,µg/m³,177.0,2021-08-06T13:00:00+02:00,China
CN,鹤壁市,市监测站,"35.9019,114.17",O3,ChinaAQIData,µg/m³,177.0,2021-08-06T13:00:00+02:00,China
CN,钦州市,港区一小,"21.7431,108.5989",O3,ChinaAQIData,µg/m³,177.0,2021-08-06T13:00:00+02:00,China
CN,兰州新区,舟曲中学,"36.4789,103.6975",O3,ChinaAQIData,µg/m³,177.0,2021-08-06T13:00:00+02:00,China
CN,平顶山市,规划局,"33.73,113.3025",O3,ChinaAQIData,µg/m³,178.0,2021-08-06T13:00:00+02:00,China
CN,衡水市,电机北厂,"37.7541,115.6838",O3,ChinaAQIData,µg/m³,179.0,2021-08-06T13:00:00+02:00,China
CN,喀什地区,巡警大队,"39.4467,76.0072",O3,ChinaAQIData,µg/m³,179.0,2021-08-06T13:00:00+02:00,China
CN,忻州市,开发区,"38.4519,112.7383",O3,ChinaAQIData,µg/m³,180.0,2021-08-06T13:00:00+02:00,China
CN,昆明市,东风东路,"25.0375,102.7266",O3,ChinaAQIData,µg/m³,181.0,2021-08-06T13:00:00+02:00,China
CN,乌海市,海北新区,"39.7274,106.813",O3,ChinaAQIData,µg/m³,181.0,2021-08-06T13:00:00+02:00,China
CN,宜昌市,点军区,"30.6961,111.2628",O3,ChinaAQIData,µg/m³,182.0,2021-08-06T13:00:00+02:00,China
CN,聊城市,区政府,"36.4372,115.9848",O3,ChinaAQIData,µg/m³,183.0,2021-08-06T13:00:00+02:00,China
CN,资阳市,莲花山(对照点),"30.1372,104.6617",O3,ChinaAQIData,µg/m³,184.0,2021-08-06T13:00:00+02:00,China
CN,兰州市,百合公园,"36.0842,103.7439",O3,ChinaAQIData,µg/m³,184.0,2021-08-06T13:00:00+02:00,China
CN,吴忠市,文卫南街,"37.9768,106.2112",O3,ChinaAQIData,µg/m³,185.0,2021-08-06T13:00:00+02:00,China
CN,贵阳市,太慈桥,"26.5424,106.674",O3,ChinaAQIData,µg/m³,185.0,2021-08-06T13:00:00+02:00,China
CN,咸宁市,森林公园(对照点),"29.8142,114.3175",O3,ChinaAQIData,µg/m³,185.0,2021-08-06T13:00:00+02:00,China
CN,吕梁市,马茂庄小学,"37.51,111.1283",O3,ChinaAQIData,µg/m³,186.0,2021-08-06T13:00:00+02:00,China
CN,延安市,延大医附院,"36.6028,109.4761",O3,ChinaAQIData,µg/m³,186.0,2021-08-06T13:00:00+02:00,China
CN,石嘴山市,沙湖旅游区(对照点),"38.817,106.3394",O3,ChinaAQIData,µg/m³,187.0,2021-08-06T13:00:00+02:00,China
CN,金华市,气象局,"29.1131,119.656",O3,ChinaAQIData,µg/m³,187.0,2021-08-06T13:00:00+02:00,China
CN,德阳市,耐火材料厂,"31.1091,104.3553",O3,ChinaAQIData,µg/m³,188.0,2021-08-06T13:00:00+02:00,China
CN,曲靖市,南苑二区,"25.462,103.7947",O3,ChinaAQIData,µg/m³,188.0,2021-08-06T13:00:00+02:00,China
CN,邯郸市,峰峰矿区临水派出所,"36.44293,114.20016",O3,ChinaAQIData,µg/m³,188.0,2021-08-06T13:00:00+02:00,China
CN,眉山市,市委党校,"30.0744,103.8578",O3,ChinaAQIData,µg/m³,189.0,2021-08-06T13:00:00+02:00,China
CN,三门峡市,富达温泉假日酒店,"34.7167,111.1",O3,ChinaAQIData,µg/m³,189.0,2021-08-06T13:00:00+02:00,China
CN,铜川市,旺旺集团,"34.8732,108.9543",O3,ChinaAQIData,µg/m³,189.0,2021-08-06T13:00:00+02:00,China
CN,北海市,海滩公园,"21.4086,109.1436",O3,ChinaAQIData,µg/m³,190.0,2021-08-06T13:00:00+02:00,China
CN,泰安市,山东第一医科大学,"36.13,117.0829",O3,ChinaAQIData,µg/m³,191.0,2021-08-06T13:00:00+02:00,China
CN,深圳市,观澜,"22.738,114.0678",O3,ChinaAQIData,µg/m³,191.0,2021-08-06T13:00:00+02:00,China
CN,安阳市,安钢职工学校,"36.0949,114.2917",O3,ChinaAQIData,µg/m³,192.0,2021-08-06T13:00:00+02:00,China
CN,阳泉市,赛鱼,"37.8731,113.4894",O3,ChinaAQIData,µg/m³,192.0,2021-08-06T13:00:00+02:00,China
CN,邢台市,邢师高专,"37.0349,114.5062",O3,ChinaAQIData,µg/m³,194.0,2021-08-06T13:00:00+02:00,China
CN,乌鲁木齐市,培训基地,"43.4569,87.4651",SO2,ChinaAQIData,µg/m³,195.0,2021-08-06T13:00:00+02:00,China
CN,遂宁市,行政中心,"30.5366,105.5861",O3,ChinaAQIData,µg/m³,197.0,2021-08-06T13:00:00+02:00,China
CN,呼和浩特市,海东办,"40.8389,111.6518",O3,ChinaAQIData,µg/m³,198.0,2021-08-06T13:00:00+02:00,China
CN,雄安新区,雄县国土资源局,"39.0046,116.1105",O3,ChinaAQIData,µg/m³,200.0,2021-08-06T13:00:00+02:00,China
CN,葫芦岛市,新区,"40.7073,120.8341",O3,ChinaAQIData,µg/m³,200.0,2021-08-06T13:00:00+02:00,China
CN,西咸新区,同德佳苑,"34.2956,108.7096",O3,ChinaAQIData,µg/m³,201.0,2021-08-06T13:00:00+02:00,China
CN,榆林市,环保监测大楼,"38.2478,109.7336",O3,ChinaAQIData,µg/m³,201.0,2021-08-06T13:00:00+02:00,China
